Identifier,Name,BondType,Country,Sector,Value,Scope1,Scope2,Scope3,AssetClass
FI02FX343FZY,"Collins, Thomas and Gordon",Corporate,Finland,Materials,2154389530.693446,707090.8741157736,728307.0425461981,4706957.835994874,FixedIncome
FI02GH671OKY,Roth Ltd,Corporate,Nigeria,Materials,639856399.4672186,733764.79022856,261.8307247030009,270624.4314794514,FixedIncome
FI02GJ194KPQ,Mccarty-Conway,Government,Niger,,4735463.2227865765,96229.42698407108,2117.921733259057,12499.352914866977,FixedIncome
FI02GP187ZBC,"Taylor, White and Patterson",Government,Iceland,,596391284.4664671,377.6482180498228,,,FixedIncome
FI02GW081ZRX,"Barnes, Hernandez and Davis",Corporate,Spain,Food & Staples Retailing,9684480.03465235,11095.763806425604,40256.308048728344,151352.9748186709,FixedIncome
FI02GZ960YFC,Barry LLC,Corporate,Togo,Utilities,159182221.31254736,15103.651710383352,516.0019327424535,14382.957728874526,FixedIncome
FI02HD566EVS,"Marquez, Ruiz and Cook",Corporate,New Zealand,Commercial & Professional Services,1551135260.1269212,2824.1033968021165,9877.519128993401,433236.15593498456,FixedIncome
FI02HJ753BOJ,Moore-Ware,Corporate,St. Lucia,Energy,686287174.9179566,36.86495058600162,,,FixedIncome
FI02HO573BUF,Joseph LLC,Corporate,Jamaica,Media & Entertainment,17288108.38680313,84.97141326165197,1048.8521397722086,,FixedIncome
FI02ID752ZRW,Willis and Sons,Government,Bermuda,,54614209.0908999,793.673017841008,459.23794691987973,117464.51378076426,FixedIncome
FI02IH270ADX,Brady LLC,Corporate,Bulgaria,Energy,289513348.60978764,86.72058859850608,11276.856359087244,655528.3702000311,FixedIncome
FI02IO578WFG,"Pierce, Bell and Chavez",Corporate,Singapore,Technology Hardware & Equipment,1031708257.3913871,4127.250509727952,,71560.86236596113,FixedIncome
FI02JB934HMO,Schneider-Miller,Corporate,Oman,Retailing,92263548.26152799,,5455.531108425148,,FixedIncome
FI02JO720NVO,Myers-Jones,Corporate,Malaysia,Automobiles & Components,56157141.6572616,11415.452323332453,332.79636298633983,12713220.650983302,FixedIncome
FI02JQ071UOG,Chen-Harris,Corporate,Slovenia,,251908058.88837928,2823.7804490774715,22171.26902899429,,FixedIncome
FI02JZ918EAS,Gonzalez-Mitchell,Corporate,France,Food & Staples Retailing,707055335.7118334,54546.092052000145,1221.9603618751937,2045.2921364261827,FixedIncome
FI02KD497BJV,"Bishop, Walker and White",Government,Zimbabwe,,6871611.584518844,1276.9492473643295,302267.5701317982,125866.2827613868,FixedIncome
FI02KJ886MQV,"Harrell, Moore and Cox",Government,Togo,,1794576851.3823802,317169.6686258241,188.11809417765232,69575.45520581098,FixedIncome
FI02KK236KIO,Davis-Stewart,Government,Lebanon,,61977101.545255296,13834.094330886208,521.5448364751571,,FixedIncome
FI02KR276WIT,"Cherry, Williams and Lopez",Government,Vietnam,,9152954590.999384,36674.03178679328,37513.32200480059,,FixedIncome
FI02LH863JMA,Lewis-Carlson,Corporate,Bermuda,Software & Services,9013110.268334636,65.86516268346321,,,FixedIncome
FI02LW739YMQ,Knight-Wright,Government,Lebanon,,15353729.941999799,256392.37490354912,4691.829282944097,433178.13974794495,FixedIncome
FI02LZ664JOB,Morgan PLC,Government,Estonia,,11140013.32692381,267.6936098472417,14409.70442668348,,FixedIncome
FI02MA550GEX,"Chan, Hall and Johnson",Corporate,Germany,Consumer Durables & Apparel,14685848.91697453,,37925.88687950503,,FixedIncome
FI02MC519OWB,Cole Ltd,Government,Mauritius,,461304981.7533822,256.0605252529319,10185.505115161204,19570.386838860722,FixedIncome
FI02MF156QCD,Newman-Farley,Corporate,Gabon,Consumer Services,76875557.66998316,3943.3628671073625,13597.658008923912,,FixedIncome
FI02ML783AJO,Potter LLC,Government,Bahamas,,494947069.26464057,35544.46174309234,2838.874945641616,,FixedIncome
FI02MN933FZG,"Wood, Simmons and Leonard",Government,Luxembourg,,1107283054.6875863,2698350.5899150893,,,FixedIncome
FI02NA950XMA,"Chase, Mckay and Olsen",Corporate,Sweden,Banks,,247794.16174267177,1008.0577877141438,711.4898483903438,FixedIncome
FI02ND718UJX,"Martin, Atkins and Khan",Government,Liberia,,74517533.63213441,1748.5956006422844,2143.542652491251,,FixedIncome
FI02NP458MWE,"Johnson, Blackwell and Thompson",Government,Puerto Rico,,132299575.75627132,122263.10278695254,2993.467681201013,1269059.3046456666,FixedIncome
FI02NX005NOB,Lee-Walters,Government,Uganda,,217518048.3157959,226.64468464072922,4187.101777901381,,FixedIncome
FI02OI345BJJ,Valdez-Moss,Government,Botswana,,42483405.26043286,15606.266376549373,12646.08441060834,9494.249731418804,FixedIncome
FI02OJ368JWR,Martin PLC,Government,Finland,,125272574.22617318,6091.691269702642,216.71268805953972,658916.7702588172,FixedIncome
FI02OP243ORN,Terry-Bowen,Corporate,Romania,Technology Hardware & Equipment,,362.4233669983149,84.64835898654492,16036.101314842947,FixedIncome
FI02OS973OFH,"Stevens, Howell and Mitchell",Corporate,Turkey,Telecommunication Services,1711976094.576657,77.54165092569033,,4100.791869230494,FixedIncome
FI02OT372BWW,"Cooper, Lewis and Morse",Corporate,Finland,Energy,215817745.07439905,,1454.1790919201374,,FixedIncome
FI02OW907TSQ,Brooks-Hickman,Corporate,Slovenia,"Pharmaceuticals, Biotechnology & Life Sciences",,1109.3611164762574,668.1799310158698,30584.13937775845,FixedIncome
FI02PP249HZN,Richards-Molina,Corporate,Botswana,Retailing,1126146111.0450475,549.8901692065772,2278.318661632428,94300.0369950747,FixedIncome
FI02PU310WBW,"Jackson, Bowen and Logan",Corporate,Malaysia,Capital Goods,201894.57361467415,60.638339383314964,12562.03795113417,2524170.6805051356,FixedIncome
FI02QE773EYQ,Byrd-Rangel,Corporate,United States,Technology Hardware & Equipment,56102785.32635125,59888.72742795338,10068.10065265295,,FixedIncome
FI02QI382QLK,"Gonzalez, Adkins and Adams",Government,Niger,,2464118255.7368817,2445.535971926303,1891.2446421418306,,FixedIncome
FI02RP528DYU,Murray-Gaines,Corporate,Greenland,Health Care Equipment & Services,28830939.97006535,5973.959419028369,,7369667.001169218,FixedIncome
FI02RT274YVF,Smith-Brown,Government,British Virgin Islands,,774191895.0781109,34731.1276181653,80475.50164733057,3597994.482600107,FixedIncome
FI02RU420XXD,Perez Inc,Corporate,Romania,Household & Personal Products,250432419.75113246,322.62050348899965,1908.5711882401135,12029.029322016015,FixedIncome
FI02RV681DYV,Watkins Ltd,Corporate,Serbia,Banks,320733871.1413839,5745.4043663045095,,,FixedIncome
FI02RW989TZY,"Harris, Edwards and Oconnell",Corporate,Togo,Technology Hardware & Equipment,314518435.969396,,,1772542.0028592772,FixedIncome
FI02SE226PVY,Howell Ltd,Government,United Kingdom,,64328913.30138304,5876.35199953362,10105.318887797177,,FixedIncome
FI02SP890CUA,Roberts-Montes,Government,Mongolia,,3260689064.5391536,330338.13012913946,22704.481463365042,,FixedIncome
FI02TJ813ZDD,"Robinson, Jones and Henderson",Corporate,Greece,Technology Hardware & Equipment,2553930605.867262,57561.136707342754,3063.0742351341823,,FixedIncome
FI02TS544FHX,"Kim, Cole and Sampson",Government,Uruguay,,12269582.475458903,7756.93764016158,,,FixedIncome
FI02TU233SSI,Aguirre LLC,Government,Zambia,,44363530.84038052,839.6887685649665,1913.1087356383337,2609.245853233392,FixedIncome
FI02UA155JJL,"Morales, Johnson and Hunt",Government,Estonia,,51376950.70291163,83861.77337625792,,224563.69011888068,FixedIncome
FI02UC949IFR,"Peterson, Davis and Reed",Government,Barbados,,56519963.84543932,9978.795617236372,31539.861761365115,,FixedIncome
FI02UH810KDN,"Barry, Ramirez and Chen",Government,Dominican Republic,,,83.89167225432803,1720.0921384888618,,FixedIncome
FI02UK984ENT,Norman Inc,Corporate,Spain,Automobiles & Components,41243248.274131194,157.48275331605177,148.28974760978429,153876.37688280115,FixedIncome
FI02UR926AAE,"Landry, Rodriguez and Flores",Corporate,St. Lucia,"Pharmaceuticals, Biotechnology & Life Sciences",1041757614.7867823,2280.263092467496,147837.170445511,,FixedIncome
FI02UW537RYT,"Jordan, Harper and Rogers",Corporate,Canada,Insurance,8214343.002297883,44816.760320343936,255.93295149055328,,FixedIncome
FI02UY773ASA,Rodriguez Inc,Corporate,Gabon,"Pharmaceuticals, Biotechnology & Life Sciences",1106772930.2362387,67374.7793073837,3100.3275009221184,,FixedIncome
FI02VG369JRY,Thompson Ltd,Government,Benin,,132916501.23146753,4075539.338424392,3080.7172816613593,73719.60299050955,FixedIncome
FI02VH691KMC,Kim PLC,Corporate,La Reunion,Software & Services,729305.2522106485,1937.1553449578641,165.12306260594497,1296825.526354344,FixedIncome
FI02VJ222MSS,Simmons-Martinez,Government,Niger,,13177762.544405228,37.662331767039205,7429.815267633943,,FixedIncome
FI02WB166REM,"Dodson, Barton and Delgado",Corporate,Ireland,Software & Services,,3374.757087595526,730.6218953851376,256016.98324508086,FixedIncome
FI02WG495AWW,Robinson Inc,Corporate,Papua New Guinea,Commercial & Professional Services,5236991.76019776,315.5320742211614,24361.34804377488,,FixedIncome
FI02WG862UMZ,Castaneda PLC,Government,Ecuador,,321025043.65874016,,232.6572762860089,,FixedIncome
FI02WI053GFA,Davis Inc,Government,Dominican Republic,,44293820.81919752,,24590.960687288996,5078023.121695864,FixedIncome
FI02WR332OLV,"Jones, Oneill and Adams",Government,Sudan,,,,,2700400.628727922,FixedIncome
FI02WS356AQB,Jones-David,Government,Bosnia and Herzegovina,,11873909.399156084,,32894.07186265211,4002.3507011838246,FixedIncome
FI02WT448VWA,Gutierrez Group,Government,Papua New Guinea,,115205376.44310543,3174.6387647348733,28058.273144499934,,FixedIncome
FI02WT636APU,Garner Inc,Government,Guam,,26164401.137768358,246.28415975686562,2418.759825619716,,FixedIncome
FI02XF958ZAZ,Foster LLC,Government,Panama,,34140796.16036752,110.13308451361645,297227.1573964903,,FixedIncome
FI02XQ832RZY,Smith-Carrillo,Corporate,Kuwait,Energy,,3908.196741518457,,18656.70789049574,FixedIncome
FI02XR316GBG,"Schneider, Fisher and Richardson",Government,South Africa,,77242784.94055259,15183.00464519835,165158.8146386736,265173.18598013406,FixedIncome
FI02YC018UYE,Sosa-Scott,Government,Bosnia and Herzegovina,,31832641768.134026,1060.8443616107584,,10626.803236632328,FixedIncome
FI02YD449DMK,Duran PLC,Government,Kazakhstan,,2572905723.374474,389.48147319771124,64591.18653081141,939988.4233814375,FixedIncome
FI02YU206OCZ,Gomez LLC,Corporate,Sri Lanka,Materials,4451089.57213042,25159.761004809807,,3551.8115182780025,FixedIncome
FI02YW264CIC,Chambers-Norton,Corporate,Latvia,Health Care Equipment & Services,606936695.1322052,4460.802523301209,2884.8285005552198,,FixedIncome
FI02ZS866VVZ,Castaneda-Rodriguez,Corporate,Slovakia,"Food, Beverage & Tobacco",5237678.729739159,11520.050986768805,1484.462440829137,3474.2017821613963,FixedIncome
FI03AB610DKD,"Irwin, Nelson and Tucker",Government,Netherlands,,,1107.9419890747715,4076.0556253558875,1710754.3800702149,FixedIncome
FI03AM312GKM,"Deleon, Nicholson and Smith",Corporate,Pakistan,Capital Goods,101926251.2519357,12912.084062908258,31681.48913095108,213598.57615574522,FixedIncome
FI03AP720ZKH,"Reeves, Parks and Little",Government,United Arab Emirates,,366503610.2225647,33625.729338777994,5922.191289507032,2775.0355497623914,FixedIncome
FI03BE659QTK,Jones-Krause,Government,Brazil,,135137726.56289867,37.353407719886754,5578.020164221933,,FixedIncome
FI03BK047OYX,Yang Group,Government,United Kingdom,,210025998.06899458,2534.778332809246,319.6121112847808,1521898.3543485436,FixedIncome
FI03BT168CQL,Morgan-Mason,Corporate,Argentina,Transportation,15796950.946767261,14108.219868710272,109949.85144993653,65324.90210436442,FixedIncome
FI03BT688KLZ,Stone PLC,Corporate,Morocco,Consumer Durables & Apparel,63782865.845354564,,16134.139849763897,18220.019021311262,FixedIncome
FI03BW600PNF,Lopez-Fritz,Corporate,Philippines,Materials,3044128.7399375336,,125.299399879946,,FixedIncome
FI03CD642LMD,Dean LLC,Government,Philippines,,9512305.67726114,17855.39894028276,39107.04472034614,371917.8845975894,FixedIncome
FI03CE717QCX,Davis-Galvan,Government,Croatia,,216496217.21121103,,19134.849301463877,,FixedIncome
FI03CP318VCM,White-Coleman,Corporate,Samoa,Consumer Services,,708.3585013599377,1798.735157259186,,FixedIncome
FI03DA216GMR,Cruz-Green,Government,Netherlands,,8877040.417220356,267.06804325708856,4609.052226505001,,FixedIncome
FI03DD010TOV,Hoffman Group,Government,Senegal,,19796333.992342092,296.33562519384907,267155.2305078638,29014.6326051107,FixedIncome
FI03DN736YBA,Peterson Group,Corporate,Gibraltar,Health Care Equipment & Services,164678941.80094087,110152.57482610845,982.9056535524604,119635.65177678548,FixedIncome
FI03DU993MOW,"Kaiser, Edwards and Smith",Government,Ireland,,443751679.35060215,51632.4022818626,191.12134118965253,739233.295246878,FixedIncome
FI03DY045VMO,Chavez-Allen,Corporate,Macau,Capital Goods,17113008.27265866,1219.7531376561456,29619.257801947526,228604.8323313284,FixedIncome
FI03EA599JQW,Friedman-Becker,Government,Papua New Guinea,,366914832.4609739,19.126219148279972,,19418.730228171986,FixedIncome
FI03EE682NHV,Acosta-Madden,Government,Kazakhstan,,120219640.62366612,971479.3328064005,337459.54800059344,,FixedIncome
FI03EI919QSY,Kidd-Robinson,Corporate,Italy,Real Estate,22219587797.063705,892.4046005883739,13699.50286751539,,FixedIncome
FI03EM244MMD,Jensen Inc,Corporate,Chile,Transportation,344045067.44330543,2.573344747132271,18360.0117600433,429325.8311635302,FixedIncome
FI03EM846ZHQ,Melton Group,Government,Austria,,,386689.5504609614,,,FixedIncome
FI03EP956UHU,Anderson Ltd,Corporate,Norway,Transportation,136496407.0902145,579.6900593341584,98.36397389525726,1729962.3061025687,FixedIncome
FI03EQ771YHX,Scott-Sanchez,Corporate,Netherlands,,3703507991.39815,12895.44191110216,3767.094505874173,,FixedIncome
FI03FB963XGO,Pratt LLC,Corporate,Oman,Banks,393197882.01809686,14031.353539417869,,7148.847416791581,FixedIncome
FI03FH855ZBZ,Montes LLC,Government,Mali,,203562307.20275968,445.05521408212246,7223.6242573188565,1405.6655004971822,FixedIncome
FI03FZ939VHC,Moore-Ayala,Corporate,Bangladesh,"Pharmaceuticals, Biotechnology & Life Sciences",77616385.35536258,7799.557987781632,285.05155760066145,,FixedIncome
FI03GA142VTE,"Harvey, Randall and Hernandez",Corporate,Thailand,Banks,121990773.21458624,336.02805845571675,1937.5234111850064,7886.376052002528,FixedIncome
FI03GD460ZUV,Powell LLC,Corporate,Panama,Retailing,49586906.96598276,,6493.096854606778,651773.4699072486,FixedIncome
FI03GD550NZV,Harvey-George,Corporate,Peru,"Pharmaceuticals, Biotechnology & Life Sciences",364969860.3659233,629870.7584686766,78322.49680187226,47400.842872968125,FixedIncome
FI03GF955ZGF,Ferguson LLC,Government,Myanmar,,,,,176016.47157669463,FixedIncome
FI03GG047MDJ,"Martin, Blankenship and Cooper",Government,Niger,,60753359.94916017,30743.203287876422,9326.991968779477,11936.892218646946,FixedIncome
FI03GG173UUJ,Taylor Inc,Government,Senegal,,,282.58331362632805,796.5350661233249,,FixedIncome
FI03GP762WJP,Petty-Allison,Corporate,Serbia,Energy,33854930.07313052,450.24095273959836,328.15384088450804,69267.2367781814,FixedIncome
FI03GT510SEO,"Cummings, Brown and Gregory",Government,Mauritius,,3593638454.3327155,3581.8101153205753,52422.053913235664,,FixedIncome
FI03GX779GMF,"Cannon, Richard and Jenkins",Government,Sri Lanka,,1996133.900734874,503.94564845649865,41445.81656774039,8066.791818805022,FixedIncome
FI03HQ608QFH,Bennett-Velasquez,Government,Thailand,,120457085.24603708,53686.73205207714,5427.43460631791,260.74198486922916,FixedIncome
FI03HS511FXE,Miller-Cole,Corporate,Ukraine,Food & Staples Retailing,119808955.45034413,2417.688748007553,,1486380.0308738844,FixedIncome
FI03HU649UZX,Mack-Wilson,Government,Latvia,,1021216449.5620996,1520892.2487665585,,,FixedIncome
FI03IA921JZU,Aguirre-Anderson,Government,Israel,,523536147.0793294,290.14967279435484,12959.015066530092,,FixedIncome
FI03IE230ICL,Bowen LLC,Corporate,Gabon,Commercial & Professional Services,680937459.7333642,50001.786568957345,171101.02530235072,4882.3587180072645,FixedIncome
FI03IL472CUY,Chapman-Estrada,Corporate,Sweden,Technology Hardware & Equipment,52468945.896581516,8948.449136612191,1274.083212205491,1844.995200820638,FixedIncome
FI03IU872SDL,"Roberts, Rodriguez and Chen",Corporate,Norway,Retailing,273947442.71314967,1538.1551542494622,29021.114140319063,,FixedIncome
FI03KA150DSI,Miller Inc,Government,Lebanon,,296343183.0781703,1663772.2156858959,1462.9265071525253,19300.380580423618,FixedIncome
FI03KE211BBN,Wong-Evans,Government,Papua New Guinea,,36658155.05419918,80155.82237302035,,58976.566635703995,FixedIncome
FI03KL266ZZL,Morales Inc,Government,South Africa,,83322492.69550593,63.15935368364789,383506.12134799524,,FixedIncome
FI03KL454QAV,"Marks, Stone and Watts",Corporate,Kuwait,Commercial & Professional Services,9051081.264242796,21094.367350521265,735368.5402156803,,FixedIncome
FI03KP864NWP,Hendricks-Oliver,Government,U.S. Virgin Islands,,23040764.432689402,21990.045252023865,,,FixedIncome
FI03KS155QTC,Dunn-Fernandez,Government,Bulgaria,,6503658309.094214,3720.831998054939,709.3760094213932,,FixedIncome
FI03LT330TPF,Savage-Martinez,Corporate,Gibraltar,Energy,12968338.218718959,8849.270851191322,,,FixedIncome
FI03LT565UZR,Bartlett-Christian,Corporate,Kyrgyzstan,Retailing,,489.2480163305399,,,FixedIncome
FI03MX112JSE,Miller Ltd,Government,Egypt,,9660897375.480488,953.2756453078562,24983.106151234446,2752599.5864580483,FixedIncome
FI03MZ961FGR,"Martinez, Green and Lopez",Government,Peru,,634716888.1210526,4681.220002503899,560957.9241631883,13534.528571940451,FixedIncome
FI03ND393MVB,"Curry, Estrada and Anderson",Government,Bangladesh,,5830879853.157693,3596.0461566667323,4600.803799977701,,FixedIncome
FI03NI201FBS,"Norton, French and Miller",Corporate,Colombia,Materials,939670720.4887719,5724.345786931341,12996.94574351212,60800.43566761561,FixedIncome
FI03NY568CVP,"Davis, Powell and Eaton",Government,Israel,,119092758.39890686,162.42563439373214,4712.188700643896,224880.37839502995,FixedIncome
FI03OB741XKY,Benjamin and Sons,Corporate,Indonesia,Diversified Financials,3027240247.296267,638.4230785998247,3953.601438690149,37166.74087315212,FixedIncome
FI03OJ355HRQ,Brown LLC,Corporate,Canada,Consumer Durables & Apparel,14578516084.706768,415.8632172835182,,244515.52372413003,FixedIncome
FI03OK010ZGA,Gill Group,Government,British Virgin Islands,,114801962.2008864,12.3057896307368,3239.064120563674,252380.91521316703,FixedIncome
FI03ON262ZRP,Diaz-Mcclain,Government,Nigeria,,1835078955.5993555,323666.8786503999,8396.378151079256,11157.042566466029,FixedIncome
FI03OO595IYF,Carter Group,Government,Jordan,,19382507.44200078,702.882859065381,,,FixedIncome
FI03PD900JSW,Jennings-Hughes,Government,Malta,,,192.95371078744768,488.89033991604543,,FixedIncome
